retail_order_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,postal_code,country,city,state,region,latitude,longitude,retail_sales_people,product_id,product_name,sub_category,category,returned,sales,quantity,discount,profit,cost,unit_cp,unit_sp,days,sla_days,on_time,margin,margin_rate,return_flag,sales_outlier,quantity_outlier,margin_rate_outlier,days_outlier
8905,US-2016-126431,2016-01-07,2016-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-LA-10001474,Avery 477,Labels,Office Supplies,Not,30.53,1.0,0.0,14.0438,16.4862,16.4862,30.53,0,7.0,1,14.043800000000001,0.46,0,0,0,0,0
8906,US-2016-126431,2016-01-07,2016-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,Accessories,Technology,Not,30.84,3.0,0.0,6.168,24.672,8.224,10.28,0,7.0,1,6.167999999999999,0.19999999999999998,0,0,0,0,0
8907,US-2016-126431,2016-01-07,2016-01-07,Same Day,SU-20665,Stephanie Ulpright,Home Office,10009,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,Office Supplies,Not,75.06,9.0,0.0,33.777,41.283,4.587,8.34,0,7.0,1,33.777,0.45,0,0,0,0,0
8908,CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,Andy Yotov,Corporate,94110,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Phones,Technology,Not,66.976,7.0,0.2,6.6976,60.2784,8.6112,9.568,2,7.0,1,6.697600000000001,0.10000000000000002,0,0,0,0,0
8909,CA-2015-109603,2015-01-26,2015-01-26,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,92553,United States,Moreno Valley,California,West,36.778261,-119.417932,Anna Andreadi,OFF-PA-10003790,Xerox 1991,Paper,Office Supplies,Not,182.72,8.0,0.0,84.0512,98.6688,12.3336,22.84,0,7.0,1,84.0512,0.45999999999999996,0,0,0,0,0
8910,CA-2017-160661,2017-10-28,2017-10-28,Standard Class,SA-20830,Sue Ann Reed,Consumer,2149,United States,Everett,Massachusetts,East,42.407211,-71.382437,Chuck Magee,OFF-LA-10002475,Avery 519,Labels,Office Supplies,Not,21.93,3.0,0.0,10.3071,11.6229,3.8743,7.31,0,7.0,1,10.3071,0.47000000000000003,0,0,0,0,0
8911,CA-2017-102610,2017-04-11,2017-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,37421,United States,Chattanooga,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,TEC-AC-10000303,Logitech M510 Wireless Mouse,Accessories,Technology,Not,95.976,3.0,0.2,15.5961,80.3798999999999,26.7933,31.992,122,7.0,0,15.596100000000092,0.16250000000000095,0,0,0,0,0
8912,CA-2017-102610,2017-04-11,2017-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,37421,United States,Chattanooga,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,TEC-PH-10000127,iOttie XL Car Mount,Phones,Technology,Not,143.928,9.0,0.2,-32.3838,176.3118,19.5902,15.9919999999999,122,7.0,0,-32.38380000000001,-0.22500000000000006,0,0,0,0,0
8913,CA-2017-102610,2017-04-11,2017-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,37421,United States,Chattanooga,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-BI-10004364,Storex Dura Pro Binders,Binders,Office Supplies,Not,3.564,2.0,0.7,-2.97,6.534,3.267,1.782,122,7.0,0,-2.9699999999999998,-0.8333333333333333,0,0,0,1,0
8914,CA-2017-102610,2017-04-11,2017-08-11,Standard Class,CA-12265,Christina Anderson,Consumer,37421,United States,Chattanooga,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-LA-10002195,Avery 481,Labels,Office Supplies,Not,4.928,2.0,0.2,1.7248,3.2032,1.6016,2.464,122,7.0,0,1.7248,0.35000000000000003,0,0,0,0,0
8915,US-2016-144057,2016-09-05,2016-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,78745,United States,Austin,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",Storage,Office Supplies,Yes,856.656,6.0,0.2,107.082,749.574,124.928999999999,142.775999999999,0,7.0,1,107.082,0.125,1,1,0,0,0
8916,US-2016-144057,2016-09-05,2016-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,78745,United States,Austin,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-BI-10002852,Ibico Standard Transparent Covers,Binders,Office Supplies,Yes,13.184,4.0,0.8,-20.4352,33.6192,8.4048,3.296,0,7.0,1,-20.435200000000002,-1.5500000000000003,1,0,0,1,0
8917,US-2016-144057,2016-09-05,2016-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,78745,United States,Austin,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Appliances,Office Supplies,Yes,48.784,4.0,0.8,-131.7168,180.5008,45.1252,12.196,0,7.0,1,-131.7168,-2.7,1,0,0,1,0
8918,US-2016-144057,2016-09-05,2016-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,78745,United States,Austin,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-PA-10004327,Xerox 1911,Paper,Office Supplies,Yes,76.64,2.0,0.2,26.824,49.816,24.908,38.32,0,7.0,1,26.823999999999998,0.35,1,0,0,0,0
8919,US-2016-144057,2016-09-05,2016-09-05,Standard Class,CV-12805,Cynthia Voltz,Corporate,78745,United States,Austin,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-BI-10002353,GBC VeloBind Cover Sets,Binders,Office Supplies,Yes,18.528,6.0,0.8,-27.792,46.32,7.72,3.08799999999999,0,7.0,1,-27.792,-1.5000000000000002,1,0,0,1,0
8920,CA-2014-160276,2014-02-04,2014-08-04,Standard Class,AH-10690,Anna Häberlin,Corporate,23464,United States,Virginia Beach,Virginia,South,37.431573,-78.656894,Cassandra Brandow,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furnishings,Furniture,Not,177.68,2.0,0.0,46.1968,131.4832,65.7416,88.84,181,7.0,0,46.196799999999996,0.25999999999999995,0,0,0,0,1
8921,CA-2014-132983,2014-04-28,2014-04-28,Standard Class,DS-13180,David Smith,Corporate,14701,United States,Jamestown,New York,East,43.299428,-74.217933,Chuck Magee,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Accessories,Technology,Not,159.98,2.0,0.0,57.5928,102.387199999999,51.1935999999999,79.99,0,7.0,1,57.59280000000099,0.3600000000000062,0,0,0,0,0
8922,CA-2016-145709,2016-04-10,2016-08-10,Standard Class,AH-10690,Anna Häberlin,Corporate,33134,United States,Coral Gables,Florida,South,27.664827,-81.515754,Cassandra Brandow,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,Phones,Technology,Not,52.68,3.0,0.2,19.755,32.925,10.975,17.56,122,7.0,0,19.755000000000003,0.37500000000000006,0,0,0,0,0
8923,CA-2016-145709,2016-04-10,2016-08-10,Standard Class,AH-10690,Anna Häberlin,Corporate,33134,United States,Coral Gables,Florida,South,27.664827,-81.515754,Cassandra Brandow,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furnishings,Furniture,Not,11.568,3.0,0.2,2.6028,8.9652,2.9884,3.856,122,7.0,0,2.6028000000000002,0.22500000000000003,0,0,0,0,0
8924,CA-2017-133928,2017-11-06,2017-11-06,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,28601,United States,Hickory,North Carolina,South,35.759573,-79.0193,Cassandra Brandow,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Binders,Office Supplies,Not,4.572,4.0,0.7,-3.81,8.382,2.0955,1.143,0,7.0,1,-3.8099999999999996,-0.8333333333333333,0,0,0,1,0
8925,CA-2016-168032,2016-01-30,2016-03-02,Standard Class,DF-13135,David Flashing,Consumer,61107,United States,Rockford,Illinois,Central,40.633125,-89.398528,Kelly Williams,TEC-PH-10004241,Nokia Lumia 1020,Phones,Technology,Not,1439.968,4.0,0.2,143.9968,1295.9712,323.9928,359.992,32,7.0,0,143.99680000000012,0.10000000000000007,0,1,0,0,0
8926,CA-2016-168032,2016-01-30,2016-03-02,Standard Class,DF-13135,David Flashing,Consumer,61107,United States,Rockford,Illinois,Central,40.633125,-89.398528,Kelly Williams,OFF-BI-10000546,Avery Durable Binders,Binders,Office Supplies,Not,1.728,3.0,0.8,-2.6784,4.4064,1.46879999999999,0.576,32,7.0,0,-2.6784,-1.55,0,0,0,1,0
8927,CA-2016-168032,2016-01-30,2016-03-02,Standard Class,DF-13135,David Flashing,Consumer,61107,United States,Rockford,Illinois,Central,40.633125,-89.398528,Kelly Williams,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Tables,Furniture,Not,626.1,3.0,0.5,-538.446,1164.546,388.182,208.7,32,7.0,0,-538.446,-0.86,0,1,0,1,0
8928,CA-2015-143616,2015-09-27,2015-09-29,Second Class,SS-20140,Saphhira Shifley,Corporate,98103,United States,Seattle,Washington,West,47.751074,-120.740139,Anna Andreadi,OFF-AR-10002067,Newell 334,Art,Office Supplies,Not,99.2,5.0,0.0,25.792,73.408,14.6816,19.84,2,7.0,1,25.792,0.26,0,0,0,0,0
8929,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,77340,United States,Huntsville,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Tables,Furniture,Not,609.98,4.0,0.3,-113.282,723.262,180.8155,152.495,4,7.0,1,-113.28199999999993,-0.18571428571428558,0,1,0,0,0
8930,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,77340,United States,Huntsville,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",Tables,Furniture,Not,211.372,2.0,0.3,-45.294,256.666,128.333,105.686,4,7.0,1,-45.29399999999998,-0.2142857142857142,0,0,0,0,0
8931,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Frank Preis,Consumer,77340,United States,Huntsville,Texas,Central,31.968599,-99.901813,Kelly Williams,TEC-PH-10001061,Apple iPhone 5C,Phones,Technology,Not,239.976,3.0,0.2,17.9982,221.9778,73.9926,79.992,4,7.0,1,17.998199999999997,0.07499999999999998,0,0,0,0,0
8932,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,53209,United States,Milwaukee,Wisconsin,Central,43.78444,-88.787868,Kelly Williams,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furnishings,Furniture,Not,99.95,5.0,0.0,22.9885,76.9615,15.3923,19.99,6,7.0,1,22.988500000000002,0.23,0,0,0,0,0
8933,CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Harold Engle,Corporate,53209,United States,Milwaukee,Wisconsin,Central,43.78444,-88.787868,Kelly Williams,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",Accessories,Technology,Not,29.34,3.0,0.0,10.8558,18.4842,6.1614,9.78,6,7.0,1,10.855799999999999,0.36999999999999994,0,0,0,0,0
8934,CA-2016-102134,2016-03-14,2016-03-19,Standard Class,SP-20545,Sibella Parks,Corporate,54302,United States,Green Bay,Wisconsin,Central,43.78444,-88.787868,Kelly Williams,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,Furnishings,Furniture,Not,16.74,2.0,0.0,4.3524,12.3875999999999,6.19379999999999,8.37,5,7.0,1,4.352400000000099,0.26000000000000595,0,0,0,0,0
8935,CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,19120,United States,Philadelphia,Pennsylvania,East,41.203322,-77.194525,Chuck Magee,OFF-PA-10000528,Xerox 1981,Paper,Office Supplies,Not,12.672,3.0,0.2,3.96,8.712,2.904,4.224,0,7.0,1,3.960000000000001,0.31250000000000006,0,0,0,0,0
8936,CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Ben Peterman,Corporate,19120,United States,Philadelphia,Pennsylvania,East,41.203322,-77.194525,Chuck Magee,TEC-AC-10001908,Logitech Wireless Headset h800,Accessories,Technology,Not,1119.888,14.0,0.2,209.979,909.908999999999,64.9935,79.9919999999999,0,7.0,1,209.97900000000095,0.18750000000000086,0,1,1,0,0
8937,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,90008,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Art,Office Supplies,Not,204.85,5.0,0.0,53.261,151.589,30.3178,40.97,2,7.0,1,53.260999999999996,0.26,0,0,0,0,0
8938,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,90008,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,Phones,Technology,Not,135.984,2.0,0.2,16.998,118.986,59.493,67.992,2,7.0,1,16.998000000000005,0.12500000000000003,0,0,0,0,0
8939,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,90008,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Art,Office Supplies,Not,16.4,5.0,0.0,7.052,9.34799999999999,1.86959999999999,3.28,2,7.0,1,7.0520000000000085,0.43000000000000055,0,0,0,0,0
8940,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,Paul Gonzalez,Consumer,90008,United States,Los Angeles,California,West,36.778261,-119.417932,Anna Andreadi,OFF-BI-10002026,Avery Arch Ring Binders,Binders,Office Supplies,Not,92.96,2.0,0.2,31.374,61.586,30.793,46.48,2,7.0,1,31.373999999999995,0.33749999999999997,0,0,0,0,0
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,Jeremy Pistek,Consumer,33161,United States,North Miami,Florida,South,27.664827,-81.515754,Cassandra Brandow,OFF-SU-10003936,Acme Serrated Blade Letter Opener,Supplies,Office Supplies,Not,7.632,3.0,0.2,-1.8126,9.4446,3.14819999999999,2.544,2,7.0,1,-1.8125999999999998,-0.2375,0,0,0,0,0
8942,CA-2016-159023,2016-03-11,2016-05-11,First Class,NW-18400,Natalie Webber,Consumer,97206,United States,Portland,Oregon,West,43.804133,-120.554201,Anna Andreadi,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Binders,Office Supplies,Yes,4.158,7.0,0.7,-3.465,7.623,1.089,0.594,61,7.0,0,-3.465,-0.8333333333333333,1,0,0,1,0
8943,CA-2016-159023,2016-03-11,2016-05-11,First Class,NW-18400,Natalie Webber,Consumer,97206,United States,Portland,Oregon,West,43.804133,-120.554201,Anna Andreadi,TEC-MA-10003337,Okidata B401 Printer,Machines,Technology,Yes,179.991,3.0,0.7,-251.9874,431.9784,143.9928,59.997,61,7.0,0,-251.9874,-1.4,1,0,0,1,0
8944,CA-2017-111717,2017-10-10,2017-10-16,Standard Class,SW-20245,Scot Wooten,Consumer,60505,United States,Aurora,Illinois,Central,40.633125,-89.398528,Kelly Williams,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Chairs,Furniture,Not,239.358,3.0,0.3,-47.8716,287.2296,95.7432,79.786,6,7.0,1,-47.8716,-0.2,0,0,0,0,0
8945,CA-2014-154592,2014-07-12,2014-08-12,First Class,EH-14005,Erica Hernandez,Home Office,94109,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-PA-10000062,Green Bar Computer Printout Paper,Paper,Office Supplies,Not,164.88,3.0,0.0,80.7912,84.0887999999999,28.0296,54.96,31,7.0,0,80.79120000000009,0.49000000000000055,0,0,0,0,0
8946,CA-2014-128622,2014-11-15,2014-11-17,Second Class,SC-20260,Scott Cohen,Corporate,94110,United States,San Francisco,California,West,36.778261,-119.417932,Anna Andreadi,OFF-SU-10001574,Acme Value Line Scissors,Supplies,Office Supplies,Not,10.95,3.0,0.0,3.285,7.66499999999999,2.55499999999999,3.65,2,7.0,1,3.285000000000009,0.3000000000000008,0,0,0,0,0
8947,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,2740,United States,New Bedford,Massachusetts,East,42.407211,-71.382437,Chuck Magee,OFF-PA-10001972,Xerox 214,Paper,Office Supplies,Not,19.44,3.0,0.0,9.3312,10.1088,3.3696,6.48,4,7.0,1,9.3312,0.48000000000000004,0,0,0,0,0
8948,CA-2017-148355,2017-12-24,2017-12-28,Standard Class,NC-18535,Nick Crebassa,Corporate,2740,United States,New Bedford,Massachusetts,East,42.407211,-71.382437,Chuck Magee,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Binders,Office Supplies,Not,12.3,5.0,0.0,6.15,6.15,1.23,2.46,4,7.0,1,6.15,0.5,0,0,0,0,0
8949,CA-2014-132913,2014-12-24,2014-12-26,First Class,AS-10090,Adam Shillingsburg,Consumer,92037,United States,San Diego,California,West,36.778261,-119.417932,Anna Andreadi,OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Appliances,Office Supplies,Not,13.97,1.0,0.0,3.6322,10.3378,10.3378,13.97,2,7.0,1,3.632200000000001,0.26000000000000006,0,0,0,0,0
8950,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,38301,United States,Jackson,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Tables,Furniture,Yes,934.956,6.0,0.4,-249.3216,1184.2776,197.379599999999,155.826,6,7.0,1,-249.32159999999988,-0.26666666666666655,1,1,0,0,0
8951,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,38301,United States,Jackson,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Accessories,Technology,Yes,46.864,2.0,0.2,7.6154,39.2485999999999,19.6242999999999,23.432,6,7.0,1,7.6154000000001005,0.16250000000000214,1,0,0,0,0
8952,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,38301,United States,Jackson,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-ST-10000918,Crate-A-Files,Storage,Office Supplies,Yes,26.16,3.0,0.2,1.962,24.198,8.066,8.72,6,7.0,1,1.9619999999999997,0.07499999999999998,1,0,0,0,0
8953,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,38301,United States,Jackson,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-AR-10001419,Newell 325,Art,Office Supplies,Yes,23.128,7.0,0.2,2.891,20.237,2.891,3.304,6,7.0,1,2.891000000000002,0.12500000000000008,1,0,0,0,0
8954,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,38301,United States,Jackson,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,Office Supplies,Yes,59.24,5.0,0.2,16.291,42.949,8.5898,11.848,6,7.0,1,16.291000000000004,0.2750000000000001,1,0,0,0,0
8955,CA-2014-156790,2014-08-08,2014-10-08,Second Class,VG-21790,Vivek Gonzalez,Consumer,32216,United States,Jacksonville,Florida,South,27.664827,-81.515754,Cassandra Brandow,FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,Furniture,Not,155.456,4.0,0.2,-7.7728,163.228799999999,40.8071999999999,38.864,61,7.0,0,-7.772799999999023,-0.04999999999999372,0,0,0,0,0
8956,CA-2014-126480,2014-09-20,2014-09-24,Standard Class,HG-14965,Henry Goldwyn,Corporate,92024,United States,San Diego,California,West,36.778261,-119.417932,Anna Andreadi,OFF-PA-10004610,Xerox 1900,Paper,Office Supplies,Not,8.56,2.0,0.0,3.852,4.708,2.354,4.28,4,7.0,1,3.8520000000000003,0.45,0,0,0,0,0
8957,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,33012,United States,Hialeah,Florida,South,27.664827,-81.515754,Cassandra Brandow,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furnishings,Furniture,Not,21.0,3.0,0.2,5.775,15.225,5.075,7.0,3,7.0,1,5.775,0.275,0,0,0,0,0
8958,CA-2017-105620,2017-12-25,2017-12-28,First Class,JH-15430,Jennifer Halladay,Consumer,33012,United States,Hialeah,Florida,South,27.664827,-81.515754,Cassandra Brandow,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Machines,Technology,Not,120.0,2.0,0.5,-7.2,127.2,63.6,60.0,3,7.0,1,-7.200000000000003,-0.060000000000000026,0,0,0,0,0
8959,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Phones,Technology,Not,299.96,5.0,0.2,37.495,262.465,52.4929999999999,59.992,5,7.0,1,37.495000000000005,0.12500000000000003,0,0,0,0,0
8960,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Appliances,Office Supplies,Not,67.84,5.0,0.8,-179.776,247.616,49.5232,13.568,5,7.0,1,-179.776,-2.65,0,0,0,1,0
8961,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Chairs,Furniture,Not,853.93,5.0,0.3,-24.398,878.328,175.665599999999,170.786,5,7.0,1,-24.398000000000025,-0.028571428571428602,0,1,0,0,0
8962,CA-2017-150266,2017-11-25,2017-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Art,Office Supplies,Not,18.688,4.0,0.2,3.7376,14.9503999999999,3.73759999999999,4.672,5,7.0,1,3.737600000000098,0.20000000000000526,0,0,0,0,0
8963,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,23464,United States,Virginia Beach,Virginia,South,37.431573,-78.656894,Cassandra Brandow,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furnishings,Furniture,Yes,273.96,2.0,0.0,71.2296,202.730399999999,101.365199999999,136.98,61,7.0,0,71.22960000000097,0.26000000000000356,1,0,0,0,0
8964,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,23464,United States,Virginia Beach,Virginia,South,37.431573,-78.656894,Cassandra Brandow,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Accessories,Technology,Yes,89.97,3.0,0.0,18.8937,71.0763,23.6921,29.99,61,7.0,0,18.893699999999995,0.20999999999999996,1,0,0,0,0
8965,CA-2016-157280,2016-05-11,2016-07-11,First Class,LW-17125,Liz Willingham,Consumer,23464,United States,Virginia Beach,Virginia,South,37.431573,-78.656894,Cassandra Brandow,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furnishings,Furniture,Yes,756.8,5.0,0.0,75.68,681.119999999999,136.224,151.359999999999,61,7.0,0,75.68000000000097,0.1000000000000013,1,1,0,0,0
8966,CA-2017-106691,2017-06-11,2017-12-11,Standard Class,CC-12370,Christopher Conant,Consumer,77070,United States,Houston,Texas,Central,31.968599,-99.901813,Kelly Williams,OFF-BI-10000145,Zipper Ring Binder Pockets,Binders,Office Supplies,Not,1.248,2.0,0.8,-1.9344,3.1824,1.5912,0.624,183,7.0,0,-1.9344,-1.5499999999999998,0,0,0,1,1
8967,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Julie Prescott,Home Office,19120,United States,Philadelphia,Pennsylvania,East,41.203322,-77.194525,Chuck Magee,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Accessories,Technology,Not,72.0,1.0,0.2,14.4,57.6,57.6,72.0,122,7.0,0,14.399999999999999,0.19999999999999998,0,0,0,0,0
8968,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Julie Prescott,Home Office,19120,United States,Philadelphia,Pennsylvania,East,41.203322,-77.194525,Chuck Magee,FUR-CH-10004886,Bevis Steel Folding Chairs,Chairs,Furniture,Not,470.155,7.0,0.3,-13.433,483.587999999999,69.0839999999999,67.1649999999999,122,7.0,0,-13.432999999999026,-0.028571428571426503,0,0,0,0,0
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,Dorothy Dickinson,Consumer,38109,United States,Memphis,Tennessee,South,35.517491,-86.580447,Cassandra Brandow,OFF-ST-10002554,Tennsco Industrial Shelving,Storage,Office Supplies,Not,39.128,1.0,0.2,-8.8038,47.9318,47.9318,39.128,2,7.0,1,-8.803800000000003,-0.22500000000000006,0,0,0,0,0
8970,CA-2017-157469,2017-02-12,2017-07-12,Standard Class,ES-14080,Erin Smith,Corporate,44107,United States,Lakewood,Ohio,East,40.417287,-82.907123,Chuck Magee,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Art,Office Supplies,Not,19.728,9.0,0.2,1.7262,18.0018,2.0002,2.192,150,7.0,0,1.7262000000000022,0.0875000000000001,0,0,0,0,1
8971,CA-2017-157469,2017-02-12,2017-07-12,Standard Class,ES-14080,Erin Smith,Corporate,44107,United States,Lakewood,Ohio,East,40.417287,-82.907123,Chuck Magee,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Phones,Technology,Not,151.188,2.0,0.4,-25.198,176.386,88.193,75.594,150,7.0,0,-25.198000000000008,-0.16666666666666674,0,0,0,0,1
8972,CA-2017-122308,2017-03-24,2017-03-28,Standard Class,MV-17485,Mark Van Huff,Consumer,10011,United States,New York City,New York,East,43.299428,-74.217933,Chuck Magee,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Chairs,Furniture,Not,271.764,2.0,0.1,60.392,211.372,105.686,135.882,4,7.0,1,60.391999999999996,0.2222222222222222,0,0,0,0,0
8973,US-2014-149034,2014-11-19,2014-11-21,First Class,RD-19900,Ruben Dartt,Consumer,19120,United States,Philadelphia,Pennsylvania,East,41.203322,-77.194525,Chuck Magee,TEC-AC-10003023,Logitech G105 Gaming Keyboard,Accessories,Technology,Not,47.496,1.0,0.2,-1.1874,48.6834,48.6834,47.496,2,7.0,1,-1.1873999999999967,-0.02499999999999993,0,0,0,0,0
